tier	utterance	duration_s
e07_a00_s1_eng	me s- al- improve well I mean improve my English ability	4.279382240496602
e07_a00_s1_eng	um but rather I think it helped me	2.550042841939728
e07_a00_s1_eng	write an academic papers taking some of the courses that	4.132828054178219
e07_a00_s1_eng	that great professors	1.0537552721934276
e07_a00_s1_eng	um teach	1.0182354315576845
e07_a00_s1_eng	and also had um	1.0063954846791034
e07_a00_s1_eng	um SLS one ninety nine which is a tutorial	3.3625449135161602
e07_a00_s1_eng	um	0.6038372908074621
e07_a00_s1_eng	um	0.5564775032931379
e07_a00_s1_eng	<click>	0.14207936254291553
e07_a00_s1_eng	directed research	1.3550925402607845
e07_a00_s1_eng	so I was working on my	1.7164505509969672
e07_a00_s1_eng	thesis uh under the metorship of Doctor Cricks and that was	3.869542031633557
e07_a00_s1_eng	I think that studying abroad experience helped me	3.2973918479679014
e07_a00_s1_eng	and	0.8130555241564252
e07_a00_s1_eng	um	0.5872067674463324
e07_a00_s1_eng	that w-	0.2860750918328563
e07_a00_s1_eng	experience	1.0295511400255464
e07_a00_s1_eng	made me what I am now I think	1.8407126442880895
e07_a00_s1_eng	yeah	0.8111615042625431
e07_a00_s1_eng	exactly	0.9076692321999076
e07_a00_s1_eng	yeah exactly that was when I was in fourth year grade uh fourth year in university	4.750779385556996
e07_a00_s1_eng	so I finished my spring semester in um in the fourth year	3.5727405948294404
e07_a00_s1_eng	and then	0.6372996736723167
e07_a00_s1_eng	I came to Hawaii	1.2745993473445196
e07_a00_s1_eng	so I almost graduated from the BA but	2.3753896927785263
e07_a00_s1_eng	um	0.7724844529360553
e07_a00_s1_eng	so I had some basic knowledge	2.215200215374921
e07_a00_s1_eng	the background	1.0400635157552642
e07_a00_s1_eng	of the field	0.8779756951180957
e07_a00_s1_eng	so	0.5808146906165916
e07_a00_s1_eng	it's n- more about	1.9045318924869434
e07_a00_s1_eng	the learning content like learning academic stuff rather than learning English at that time	4.403385793976952
e07_a00_s1_eng	yeah	1.1173095024093413
e07_a00_s1_eng	so	0.5488537906572333
e07_a00_s1_eng	get the culture	1.24504498060503
e07_a00_s1_eng	yeah	0.7047424418519199
e07_a00_s1_eng	no no no <laugh>	2.3021586433829384
e07_a00_s1_eng	okay	0.5683649833850382
e07_a00_s1_eng	mm	0.4981796885423364
e07_a00_s1_eng	mm	0.6262830370246775
e07_a00_s1_eng	mmhm	0.6832178585723909
e07_a00_s1_eng	mm I see	1.4081354118566196
e07_a00_s1_eng	so	0.4791353966637075
e07_a00_s1_eng	like	0.40247373319749613
e07_a00_s1_eng	the culture	0.7282858029287809
e07_a00_s1_eng	um	0.5366316442633661
e07_a00_s1_eng	did you have anything	1.3607445265248543
e07_a00_s1_eng	like	0.2491504062651302
e07_a00_s1_eng	surprising or unique	2.0123686659874807
e07_a00_s1_eng	um	0.6132933077295206
e07_a00_s1_eng	about a culture living in in abroad yeah	3.1958671465374664
e07_a00_s1_eng	uhuh	0.6136062664522797
e07_a00_s1_eng	<sigh>	0.8897290863558283
e07_a00_s1_eng	uhuh	0.8283684597106458
e07_a00_s1_eng	uhuh	0.7976881463879408
e07_a00_s1_eng	yeah	0.6136062664523934
e07_a00_s1_eng	<laugh>	2.393064439163936
e07_a00_s1_eng	yeah	0.7217228069329167
