tier	utterance	duration_s
e01_b00_s2_eng	so you watched it if it was on okay it's it was a random thing it was you were passive I guess not like active about it	7.798369940202349
e01_b00_s2_eng	okay um what else do I watch I I Modern Family maybe	4.852942444802181
e01_b00_s2_eng	you know that it's it's a comedy as well and Hejin was also talking about it	4.011391731830713
e01_b00_s2_eng	it's	0.7854473321066848
e01_b00_s2_eng	Modern Family	1.3464811407544062
e01_b00_s2_eng	yeah	0.5329821182152727
e01_b00_s2_eng	um what else	1.2062226885924474
e01_b00_s2_eng	I	0.7573956416742931
e01_b00_s2_eng	well when I was a kid I I watched a lot of Japanese anime like Naruto One Piece	4.880994135234573
e01_b00_s2_eng	yeah	0.5610338086476077
e01_b00_s2_eng	and I was a huge fan of	1.3464811407543493
e01_b00_s2_eng	as well when I was a	1.5288171285648673
e01_b00_s2_eng	junior high school student so I watched	2.636858900643972
e01_b00_s2_eng	like Red Carpet	1.3044036051057901
e01_b00_s2_eng	and	0.617137189512448
e01_b00_s2_eng	and I was I would always talk about those shows at school with my friends cuz it was a trend	5.932932526448951
e01_b00_s2_eng	favorite TV shows	1.4586879024839163
e01_b00_s2_eng	talk to each other about	1.5708946642134265
e01_b00_s2_eng	favorite TV shows	1.5989463546458182
e01_b00_s2_eng	do you ever watch TV now	1.6831014259429367
e01_b00_s2_eng	do you just study <laugh>	1.9776441754829648
e01_b00_s2_eng	do you just go to law classes <laugh>	5.3298211821527275
e01_b00_s2_eng	you don't watch TV now	1.584920509429594
e01_b00_s2_eng	except for that um	1.3324552955381819
e01_b00_s2_eng	okay right	0.7085549758822367
e01_b00_s2_eng	mmhm	0.3786978208372034
e01_b00_s2_eng	you get bored	0.8415507129714683
e01_b00_s2_eng	okay	0.49090458256671354
e01_b00_s2_eng	s- sleep	0.687266415593399
e01_b00_s2_eng	fall alseep	1.1080417720791047
e01_b00_s2_eng	okay	0.5890854990800563
e01_b00_s2_eng	hm	0.33662028518858733
e01_b00_s2_eng	that's interesting	0.9537574747009785
e01_b00_s2_eng	huh you can't really retain your	2.244135234590601
e01_b00_s2_eng	your focus <laugh>	1.9215407946182381
e01_b00_s2_eng	mmhm	0.504930427782881
e01_b00_s2_eng	okay okay you get bored	1.2123287634670419
e01_b00_s2_eng	mm	0.4628528921343218
e01_b00_s2_eng	mmhm	0.39272366605337083
e01_b00_s2_eng	mm	0.5329821182152727
e01_b00_s2_eng	yeah that that's that's just when it gets boring mmhm	4.095546803127888
e01_b00_s2_eng	mmhm	0.42077535648570574
e01_b00_s2_eng	do you do you usually watch the last episode of the soap opera that you started watching or	5.161511039558377
e01_b00_s2_eng	you- you don't you just stop there	1.9215407946181813
e01_b00_s2_eng	okay <laugh> al- alright uh	2.8051690432382657
e01_b00_s2_eng	I I don't watch soap operas	1.907514949401957
e01_b00_s2_eng	anyway so	1.0659642364305455
e01_b00_s2_eng	yeah	0.46634105212365284
e01_b00_s2_eng	that was one word that I learned in	1.7251789615914959
e01_b00_s2_eng	the United States because it was	1.7392048068077202
e01_b00_s2_eng	no no no it was because	1.3464811407542356
e01_b00_s2_eng	those dramas were sponsored by	2.9734791858325025
e01_b00_s2_eng	soap companies	1.1641451529438882
e01_b00_s2_eng	so oh mabye the uh	1.332455295538125
e01_b00_s2_eng	scene? like commericals were	1.8654374137533978
e01_b00_s2_eng	yeah yeah like	0.8415507129715252
e01_b00_s2_eng	soap companies as well	1.6831014259429367
e01_b00_s2_eng	maybe	0.42077535648581943
e01_b00_s2_eng	I don't know but it was like the original reason was	3.029582566697286
e01_b00_s2_eng	that	0.5049304277829378
e01_b00_s2_eng	they were sponsored by them	1.5989463546458182
e01_b00_s2_eng	<breath>	0.547007963431497
e01_b00_s2_eng	huh um TV shows <laugh> TV I I watched a lot of movies though	5.582286396043969
e01_b00_s2_eng	oh did you watch Zootopia	1.5989463546458182
e01_b00_s2_eng	oh you did okay	1.2829818487631428
e01_b00_s2_eng	maybe illegally how how did you watch it	2.019721711131524
e01_b00_s2_eng	should- should we be recording it <laugh> should we <laugh> I watched it on the on the flight what	7.635159949701233
e01_b00_s2_eng	<laugh>	0.9257057842685299
e01_b00_s2_eng	we should we should we should cut that	2.3843936867524462
e01_b00_s2_eng	<laugh>	1.3184294503219007
e01_b00_s2_eng	<laugh> we should we should pe it <laugh>	5.859741825062542
e01_b00_s2_eng	<laugh>	1.472713747700027
e01_b00_s2_eng	<laugh> okay yeah Zooptopia okay 	2.5106262936982375
e01_b00_s2_eng	you you shouldn't have said that	1.3464811407543493
e01_b00_s2_eng	I I I I I watched it on the flight to	2.622833055427691
e01_b00_s2_eng	Doha	0.547007963431497
e01_b00_s2_eng	yeah	0.26649105910757953
e01_b00_s2_eng	<laugh>	0.7012922608096233
e01_b00_s2_eng	<laugh> ped	2.3142644606714384
e01_b00_s2_eng	<laugh>	0.631163031637243
